,Timestamp,complete_assignments,work_hard,like_stats,feel_insecure,how_i_think,formulas,worthless,complicated_subject,training,more_employable,have_idea,communicate_ideas,not_useful,plan_to_study,get_frustrated,statistical_thinking,in_everyday_life,under_stress,enjoy_class,interested_using,conclusions_rarely_presented,quickly_learned,interested_understanding,great_discipline,no_application,make_errors,attend_class,scared_by_stats,interested_learning,massive_computations,i_can_learn,i_will_understand,irrelevant for life,highly_technical,difficult_to_understand,learn_new_thinking,do_well_in_math,good_at_math,stats_in_the_field,confident_in_mastery,is_stats_required,likely_to_choose_stats_course,major,overall_gpa,major_gpa,overall_credits,credits_this_semester,HS_completed,college_completed,degree,expected_grade,class_section,gender,citizenship,age,year_in_school,work_hours,wake_up,exercise_hours,tv_hours,social_hours,sleep_hours,first_time,political,race_ethnic,current_semester,class_format,use_tutor,can_calculate_major_gpa,know_excel,know_spss,learn_spss_excel,beneficial_to_know,why_beneficial,EMPLID3,HS_completed2
488,2017-08-29 22:02:24,7,7,7,1,1,5,1,1,5,5,1,7,1,7,1,1,7,1,7,7,1,5,7,7,7,1,7,1,7,5,7,7,7,5,1,7,7,6,7,5,Yes,7,Psychology,3.25,3.0,96,12.0,2.0,2.0,B.S.,A,yes,Female,US citizen,44yrs,Upper Sophomore,20.0,7am,,none,none,56,Yes,Democrat,Black (not Latino/Hispanic),Fall 2017,Fully online class,Yes,No,4.0,3.0,I know Excel but I want to learn SPSS,Yes,Allow one to be more able to complete class assignments,,2.0
489,2017-08-30 10:02:12,7,7,6,4,6,2,6,7,4,4,3,7,1,6,2,1,5,7,7,7,4,2,6,7,4,5,7,6,7,7,7,7,1,7,6,4,6,6,4,4,Yes,5,Psychology,2.6,3.2,,12.0,9.0,2.0,B.A.,A-,PSY 21500-TU LEC(22791),Male,US citizen,19,Lower Junior,21.0,11am,3.0,6-7,6,4-5,Yes,Other,Asian,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,Yes,3.0,1.0,I want to learn both,Yes,,,9.0
490,2017-08-30 10:48:49,7,7,6,3,4,4,2,5,6,4,3,4,2,7,5,2,5,4,5,5,4,3,6,4,4,4,7,4,6,4,7,6,2,4,4,4,5,6,4,4,Yes,6,Psychology,3.2,3.2,27,16.0,4.0,2.0,B.A.,A,Applied Statistics PSY 21500 TU[22791],Female,US citizen,19,Lower Sophomore,20.0,9,7.0,30,10,8,Yes,Other,Asian,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,No,3.0,1.0,I want to learn both,Yes,it would be beneficial because i can use it to collect data or information,,4.0
491,2017-08-30 11:03:49,7,7,7,2,2,4,1,4,6,6,1,7,1,7,1,1,5,2,7,6,3,3,7,6,2,2,7,1,7,6,6,6,1,5,2,2,5,4,4,4,Yes,2,Psychology,3.0,3.0,20,12.0,3.0,1.0,B.A.,A-,PSY 21500(FG),Female,US citizen,35,Lower Freshman,35.0,5.30am,0.0,1hr,0,42,Yes,Democrat,Black (not Latino/Hispanic),Spring 2017,"Traditional class (in person, less than 35 people)",Yes,No,3.0,1.0,I want to learn both,Yes,Now both sofware are use in every field its really useful,,3.0
492,2017-08-30 12:08:51,7,7,3,6,6,3,4,7,3,7,7,7,4,6,6,4,5,7,3,4,4,1,4,7,4,4,7,7,7,5,5,5,4,5,5,5,6,5,4,3,Yes,2,Psychology,3.0,3.2,50,14.0,4.0,2.0,M.A.,A-, Psychology 21500 Section EF,Female,US citizen,21,Upper Sophomore,35.0,8,0.0,10,3,60,No,Democrat,Asian,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,No,3.0,1.0,I want to learn both,Yes,Ill know a new technique.,,4.0
493,2017-08-30 12:41:43,7,7,4,5,5,3,4,5,1,5,4,4,2,7,4,5,1,5,4,4,5,3,6,5,4,5,7,4,5,4,6,4,4,4,5,4,3,3,1,3,Yes,1,Psychology,3.45,3.45,36 OVERALL 27 TOWARDS GPA,15.0,2.0,0.0,B.A.,B+,PSY 21500 SECTION: EF,Female,US citizen,19,Lower Sophomore,20.0,7:30am,0.0,0,0,58,Yes,Democrat,Other,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,No,2.0,1.0,I want to learn both,Yes,,,2.0
494,2017-08-30 14:31:25,7,7,4,4,6,3,4,7,4,6,4,5,3,6,4,3,5,2,4,5,4,2,4,6,3,6,7,7,5,7,5,4,2,5,5,4,4,4,5,2,Yes,2,Psychology,2.7,3.2,60,16.0,2.0,4.0,B.A.,B,22789,Female,Other,23,Upper Junior,40.0,6,0.0,3,3,35,No,Democrat,Latino/Hispanic,Fall 2017,Large lecture class (more than 40 people),Don't know,No,3.0,2.0,I want to learn both,Yes,,,2.0
495,2017-08-30 17:43:00,7,7,7,2,5,5,1,3,3,5,1,7,2,7,2,5,5,2,7,6,2,6,7,7,1,1,7,1,7,7,7,7,2,6,2,6,6,6,5,4,Yes,5,Psychology,2.8,2.0,64,13.0,3.0,3.0,B.S.,A-,4,Female,US citizen,25,Lower Junior,54.0,8:00 am,2.0,4,4,56,Yes,Democrat,Latino/Hispanic,Fall 2017,"Traditional class (in person, less than 35 people)",Don't know,No,4.0,2.0,I know Excel but I want to learn SPSS,Yes,"I've never use SPSS. However, I have use Excel and I think is a good systems to help you to manage and analyze data. Also help to assist and make decisions and demostrate with graphics the differences between one point of other.",,3.0
496,2017-08-30 18:07:37,7,7,1,7,7,1,4,7,1,1,6,3,7,6,5,7,1,7,1,1,7,1,3,7,7,7,7,7,1,7,2,2,7,7,7,7,2,1,1,1,Yes,1,Psychology,3.0,3.2,72,12.0,2.0,3.0,B.A.,B-,PSY 301 01,Female,US citizen,25,Lower Junior,40.0,6,4.0,,4,7,No,Other,Latino/Hispanic,Fall 2017,Fully online class,Don't know,No,3.0,1.0,I know Excel but I want to learn SPSS,Yes,Employment,,2.0
497,2017-08-30 18:53:41,7,7,7,1,1,7,2,1,4,4,1,5,1,7,1,3,3,1,7,4,3,4,7,2,2,2,7,1,7,6,7,7,3,3,1,4,6,6,4,5,Yes,7,Psychology,3.45,3.5,38,15.0,4.0,2.0,B.S.,A+,Applied Statistics PSY 21500 EF[22789],Female,US citizen,19 years,Lower Sophomore,20.0,7 am,,3 hours,4 hours per week,35 hours,Yes,Democrat,Asian,Fall 2017,"Traditional class (in person, less than 35 people)",No,Yes,5.0,1.0,I know Excel but I want to learn SPSS,Yes,IT WILL BE EASY TO ANALYZE DATA,,4.0
498,2017-08-31 00:43:15,6,6,1,5,4,4,1,4,3,3,1,5,4,6,2,5,5,5,4,4,6,4,4,4,6,5,6,6,3,1,4,4,6,2,2,2,1,1,5,3,Yes,1,Psychology,2.5,3.5,113,7.0,2.0,2.0,B.A.,B+,psy 21500 lm3,Female,US citizen,39,Upper Senior,30.0,9am,,2-3,2-3,30-40,No,Democrat,Latino/Hispanic,Fall 2017,Large lecture class (more than 40 people),Don't know,Yes,3.0,2.0,I know Excel but I want to learn SPSS,No,,,2.0
499,2017-08-31 01:05:06,6,6,5,6,5,4,2,5,5,5,5,6,2,5,5,2,3,7,5,6,4,4,5,5,2,4,6,4,5,3,7,7,2,3,4,4,5,4,6,4,Yes,4,Psychology,2.9,3.0,50,14.0,4.0,3.0,B.S.,B,PSY215 Section LM3,Female,US citizen,19,Lower Junior,20.0,6am,,None,about 24 hours per week ,about 50-60 hours of sleep per week.,No,Democrat,Latino/Hispanic,Fall 2017,Large lecture class WITH RECITATION,Yes,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,Because it is helpful in keeping track of data and creating graphs to properly analyze data. ,,4.0
500,2017-08-31 02:06:14,7,7,7,5,3,3,1,5,6,7,2,7,1,7,7,2,5,7,5,6,1,1,7,6,2,7,7,2,6,6,7,6,2,5,5,5,5,5,3,4,Yes,1,Psychology,3.2,3.2,87,12.0,1.0,0.0,B.A.,A,TU,Female,Other,23,Upper Junior,40.0,7:30AM,0.5,1,2,42,Yes,Democrat,Asian,Fall 2017,"Traditional class (in person, less than 35 people)",No,No,4.0,1.0,I want to learn both,Yes,,,1.0
501,2017-08-31 07:46:37,7,7,7,6,2,2,1,5,4,5,2,5,1,7,7,1,4,1,4,3,3,1,7,5,2,6,7,6,6,6,7,7,1,3,3,3,5,5,4,3,Yes,2,Education,3.6,3.6,56,16.0,4.0,2.0,B.A.,A,LM3,Female,US citizen,20,Lower Junior,25.0,7am,6.0,6,2,56,Yes,Democrat,Latino/Hispanic,Fall 2017,Large lecture class (more than 40 people),Yes,No,3.0,2.0,I want to learn both,Yes,It will help be more efficient in collecting a organizing data ,,4.0
502,2017-08-31 08:20:09,6,7,5,4,5,7,1,6,5,5,2,7,2,6,5,4,5,5,4,7,2,2,6,7,3,4,7,4,6,4,6,5,3,5,5,4,4,4,5,4,Yes,6,Psychology,2.89,2.5,73,14.0,3.0,4.0,B.A.,B,21500-LM3,Male,US citizen,24,Lower Junior,24.0,9,5.0,0,5,7,Yes,Democrat,Asian,Fall 2017,Large lecture class (more than 40 people),Yes,No,4.0,1.0,I want to learn both,Yes,For data organisation ,,3.0
503,2017-08-31 10:15:40,7,7,5,2,2,4,1,3,4,5,1,4,2,6,3,2,2,3,5,5,2,2,5,4,2,2,7,2,6,2,6,6,2,3,2,4,5,5,4,3,Yes,5,Psychology,3.6,3.2,24,13.0,4.0,0.0,B.A.,B+,psych 21500 LM3,Female,US citizen,19,Lower Sophomore,0.0,6,2.0,10,6,54,No,Democrat,Other,Fall 2017,Large lecture class (more than 40 people),Yes,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,It will help me in the future,,4.0
504,2017-08-31 10:16:40,7,7,4,4,4,3,1,5,4,5,1,4,1,6,1,1,3,4,4,5,2,2,5,5,4,3,7,4,5,5,6,4,2,4,4,5,5,4,4,3,Yes,3,Psychology,3.6,3.2,33,12.0,4.0,1.0,B.A.,A-,PSY 215 LM3 Tuesday 9:30AM-11:30AM Thursday ,Female,US citizen,19,Lower Sophomore,12.0,5 AM,8.0,,2,,Yes,Independent,Latino/Hispanic,Fall 2017,Large lecture class WITH RECITATION,Yes,No,4.0,3.0,I know Excel but I want to learn SPSS,Yes,It would help in the understanding of organizing data while using technology.,,4.0
505,2017-08-31 11:21:33,7,6,3,4,6,6,2,4,4,4,6,3,4,5,7,4,2,7,2,1,5,4,4,4,4,5,7,5,2,4,4,4,3,4,4,4,3,4,4,2,Yes,1,Psychology,2.7,3.2,56,16.0,4.0,3.0,B.S.,B+,Applied Statistics Section LM3,Female,US citizen,20,Lower Junior,0.0,11:00,0.0,4,5,25,No,Democrat,Other,Fall 2017,Large lecture class (more than 40 people),No,Yes,4.0,1.0,I do not wish to learn either,Yes,,,4.0
506,2017-08-31 11:22:01,7,7,4,1,1,5,1,3,4,6,2,6,2,7,4,2,3,4,4,6,2,4,6,6,1,4,7,2,5,2,6,6,2,5,3,4,6,6,6,4,Yes,5,Psychology,3.9,3.2,idk,16.0,4.0,1.0,B.S.,A,PSY 215 LM3,Female,US citizen,19,Upper Junior,10.0,6:00AM,10.0,2,5,not enough ,Yes,Democrat,Asian,Fall 2017,Large lecture class (more than 40 people),No,No,5.0,1.0,I know Excel but I want to learn SPSS,Yes,Excel is very useful in organizing information and putting that information into graph/chart formatting.,,4.0
507,2017-08-31 11:23:40,7,7,3,1,1,7,1,3,3,7,1,6,1,7,1,1,3,4,2,3,1,2,6,6,1,2,7,1,7,3,7,7,1,4,1,2,3,4,3,5,Yes,7,Psychology,2.8,3.0,90,15.0,4.0,4.0,B.A.,A+,PSY21500 LM3,Male,US citizen,23,Lower Senior,20.0,6am,5.0,8,10,45,No,Democrat,Latino/Hispanic,Fall 2017,Large lecture class WITH RECITATION,Don't know,Yes,1.0,1.0,I want to learn both,Yes,Helpful for compiling statistics information.,,4.0
508,2017-08-31 11:25:17,7,7,4,3,5,4,2,6,3,4,3,4,3,7,4,3,2,3,2,3,3,3,4,5,3,3,7,7,5,4,7,7,4,6,4,4,4,4,3,4,Yes,1,Psychology,3.5,3.2,37,16.0,4.0,1.0,B.A.,A,LM3,Female,US citizen,21,Upper Sophomore,10.0,8,0.0,12,1,9,Yes,Democrat,Latino/Hispanic,Fall 2017,Large lecture class (more than 40 people),Yes,No,4.0,1.0,I want to learn both,Yes,The ability to present and organize data ,,4.0
509,2017-08-31 11:26:42,7,7,4,6,6,5,1,6,7,7,5,6,1,7,6,3,5,6,4,4,2,4,5,7,1,7,7,6,5,4,5,5,2,4,6,4,4,4,5,4,Yes,4,Psychology,1.75,2.0,83,12.0,4.0,4.0,B.A.,B-,PSY 21500 LM3,Female,US citizen,24,Lower Freshman,20.0,10,0.0,24,35,49,No,Other,Asian,Spring 2017,Large lecture class WITH RECITATION,Yes,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,it is beneficial for careers ,,4.0
510,2017-08-31 11:27:06,7,7,5,5,5,4,4,5,5,5,3,4,2,6,1,2,5,4,4,4,4,4,4,6,4,4,7,4,4,4,5,4,4,4,4,4,6,5,5,3,Yes,2,Psychology,3.4,3.2,40 something,17.0,4.0,0.0,B.A.,B+,LM3,Female,US citizen,19,Lower Junior,20.0,7-9,,minimal.. maybe 3 hours?,depends on the week,"i dont know, depends on the week",Yes,Other,Other,Fall 2017,Large lecture class WITH RECITATION,Yes,No,2.0,1.0,I want to learn both,Yes,yes,,4.0
511,2017-08-31 11:27:22,7,7,5,4,6,6,5,5,7,7,7,4,5,5,1,5,5,6,6,5,5,6,6,5,6,6,6,7,6,7,5,5,6,7,7,6,7,7,7,5,Yes,7,Psychology,3.0,2.6,82,13.0,2.0,2.0,B.A.,A+,LM3,Male,US citizen,21,Upper Senior,40.0,8,40.0,45,25,32,Yes,Independent,Black (not Latino/Hispanic),Fall 2017,Large lecture class WITH RECITATION,Yes,Yes,5.0,5.0,I want to learn both,Yes,Yes,,2.0
512,2017-08-31 11:28:56,7,7,7,2,1,5,1,1,5,5,1,5,4,7,6,3,4,4,6,6,4,5,6,5,4,2,7,1,7,2,6,6,2,4,2,2,5,5,4,4,Yes,5,Psychology,3.0,3.2,70,10.0,4.0,3.0,B.S.,A,215-lm3,Female,US citizen,22,Lower Junior,30.0,10,2.0,4,8,49,No,Independent,Latino/Hispanic,Fall 2017,Large lecture class (more than 40 people),Don't know,No,3.0,1.0,I want to learn both,Yes,more knowledge,,4.0
513,2017-08-31 11:29:07,7,6,5,4,4,4,2,5,3,5,3,6,2,6,5,4,2,7,4,4,3,2,4,6,2,7,7,7,5,4,6,5,4,6,4,6,3,3,4,3,Yes,5,Psychology,3.2,3.2,36 I think,13.0,4.0,1.0,B.S.,A-,Applied Statistics PSY 21500 LM3,Female,US citizen,18,Lower Sophomore,10.0,6 am,12.0,5,7,Not sure,Yes,Democrat,White,Fall 2017,Large lecture class (more than 40 people),Don't know,No,3.0,2.0,I want to learn both,Yes,Can use it in the future,,4.0
514,2017-08-31 11:30:14,7,7,3,5,3,3,1,4,2,3,1,1,1,7,1,1,2,2,2,1,1,6,2,6,2,3,7,6,2,4,4,4,4,3,4,1,3,2,2,2,Yes,1,Psychology,3.8,3.2,65,12.0,4.0,3.0,B.A.,C,psy215 LM3,Female,US citizen,30,Lower Junior,40.0,4AM,6.0,1,0,56,Yes,Democrat,Latino/Hispanic,Fall 2017,Large lecture class (more than 40 people),Yes,No,3.0,1.0,I know Excel but I want to learn SPSS,Yes,I might need it for the future. ,,4.0
515,2017-08-31 11:31:30,7,7,4,6,5,5,4,4,4,7,5,6,2,7,7,3,2,7,4,4,5,1,5,7,1,5,7,7,6,6,5,5,2,5,7,5,4,3,7,3,Yes,5,Psychology,2.8,3.2,6 credits,12.0,4.0,2.0,M.A.,A,PSY 21500-LM3 LEC (22785),Female,US citizen,25,Master's Level,30.0,7:00am,,5 hrs,2 hrs,5-6hrs,No,Other,Latino/Hispanic,Fall 2017,Large lecture class WITH RECITATION,Yes,No,4.0,2.0,I want to learn both,Yes,Excel and SPSS are used alot in my field of study,,4.0
516,2017-08-31 11:31:33,7,7,6,2,1,6,1,2,6,4,1,5,2,7,1,3,4,2,5,6,3,3,6,5,2,2,7,1,6,5,7,7,2,5,2,3,7,7,5,4,Yes,5,Psychology,3.0,3.0,70,125.0,3.0,3.0,B.S.,A+,LM,Female,US citizen,21,Lower Senior,20.0,6,7.0,4,4,35,Yes,Democrat,Latino/Hispanic,Fall 2017,Large lecture class (more than 40 people),Don't know,Yes,3.0,1.0,I know Excel but I want to learn SPSS,Yes,,,3.0
517,2017-08-31 11:33:15,7,7,7,1,1,7,1,7,1,7,1,7,1,7,1,1,7,7,7,1,3,1,7,7,1,1,7,7,7,1,7,7,1,3,1,1,4,2,7,5,Yes,1,Other,3.8,3.8,30,16.0,2.0,1.0,M.A.,A+,psy21500lm3,Female,US citizen,20,Upper Junior,40.0,5 am,4.0,7,3,49,Yes,Democrat,Black (not Latino/Hispanic),Fall 2017,Large lecture class WITH RECITATION,Yes,Yes,1.0,1.0,I want to learn both,Yes,employability,,2.0
518,2017-08-31 11:34:17,6,6,6,4,4,6,6,4,6,6,4,6,4,5,4,4,5,4,5,5,5,6,6,6,2,3,6,3,6,4,6,6,3,5,3,6,6,6,5,4,Yes,6,Biology,2.9,2.9,45,15.0,2.0,2.0,B.S.,A,Psychology 21500 Section L3,Male,US citizen,18,Lower Sophomore,0.0,7,2.0,2,2,8,Yes,Republican,Asian,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,Yes,4.0,4.0,I want to learn both,Yes,,,2.0
519,2017-08-31 11:36:04,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,Yes,6,Psychology,3.5,3.5,90,16.0,4.0,3.0,B.S.,B,lm3,Female,US citizen,22,Lower Senior,15.0,800,10.0,10,10,50,No,Democrat,Asian,Spring 2017,Large lecture class (more than 40 people),No,Yes,3.0,3.0,I know SPSS but I want to learn Excel,Yes,good for math ,,4.0
520,2017-08-31 11:38:02,5,5,2,6,4,2,4,4,5,6,5,2,2,5,6,4,4,4,3,5,5,4,5,5,3,5,5,6,5,5,5,5,3,5,4,5,5,5,3,4,Yes,4,Biology,3.1,3.0,96,12.0,3.0,2.0,B.A.,A,LM3,Male,Other,22,Lower Senior,15.0,6,1.0,2,2,57,Yes,Other,Other,Fall 2017,Large lecture class (more than 40 people),Yes,No,2.0,1.0,I want to learn both,Yes,money is dealt in numbers and both those programs utilize formulas to compute the relationships you wish to see,,3.0
521,2017-08-31 11:40:57,6,6,4,4,4,4,3,5,5,5,4,4,2,5,5,3,5,4,4,4,3,3,5,4,5,3,7,4,4,3,5,4,2,7,4,4,5,4,6,3,Yes,3,Psychology,3.4,3.2,37,12.0,0.0,0.0,B.A.,B+,PSY 21500-LM3,Female,US citizen,19,Lower Sophomore,0.0,7,,2-3,3-4,6-7,Yes,Democrat,Latino/Hispanic,Fall 2017,"Hybrid class (partially online, partially in person)",Yes,No,3.0,1.0,I want to learn both,Yes,,,0.0
522,2017-08-31 11:43:09,7,7,4,3,4,4,1,4,4,5,2,5,3,6,4,2,3,6,4,5,2,4,6,4,4,3,7,4,5,6,6,6,2,6,4,4,5,6,5,4,Yes,5,Psychology,2.6,3.2,75,12.0,4.0,1.0,B.A.,B,psy 21500 lm3,Male,US citizen,23,Upper Junior,20.0,5:30,15.0,15- 20 maybe,15,45,Yes,Democrat,Black (not Latino/Hispanic),Fall 2017,Large lecture class (more than 40 people),Yes,No,2.0,1.0,I want to learn both,Yes,Many emplyers can use someone who knows how to operate spreadsheets,,4.0
523,2017-08-31 12:08:03,7,7,5,5,6,2,4,7,7,4,5,6,3,6,6,4,5,6,4,5,3,3,6,6,3,5,7,6,5,4,5,5,3,5,6,4,2,2,6,3,Yes,3,Psychology,3.0,3.0,46,12.0,4.0,1.0,B.A.,C+,PSY 21500 - LM,Female,US citizen,20,Upper Sophomore,0.0,6am,,5-10hr,2-3hr,45hr,Yes,Independent,Asian,Fall 2017,Large lecture class WITH RECITATION,Don't know,No,2.0,1.0,I want to learn both,Yes,Ability to compares products in daily life.,,4.0
524,2017-08-31 12:16:03,7,7,7,1,1,7,1,1,7,7,1,7,1,7,1,1,7,1,7,7,1,4,7,7,1,1,7,1,7,2,7,7,1,2,1,4,5,5,7,5,Yes,2,Psychology,2.66,3.2,57,7.0,3.0,4.0,B.A.,A,LM,Female,US citizen,23,Upper Sophomore,32.0,8 am,4.0,14,1,42,No,Democrat,Black (not Latino/Hispanic),Fall 2017,Large lecture class WITH RECITATION,Yes,No,4.0,1.0,I know Excel but I want to learn SPSS,No,,,3.0
525,2017-08-31 12:23:29,7,7,5,2,1,5,3,6,2,6,1,6,2,7,1,3,2,5,4,6,3,6,6,6,3,5,7,3,7,5,7,7,3,7,4,3,7,7,6,4,Yes,3,Psychology,3.0,3.0,31,12.0,3.0,1.0,B.A.,A,LM,Male,US citizen,21,Lower Junior,20.0,8 am,2.0,1,5,9,Yes,Democrat,Latino/Hispanic,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,Yes,2.0,1.0,I want to learn both,Yes,for future jobs,,3.0
526,2017-08-31 12:35:01,7,7,6,2,5,6,1,3,7,5,1,7,3,7,5,4,3,5,6,7,4,3,7,7,1,2,7,3,7,2,7,7,3,3,3,5,5,5,6,5,Yes,3,Psychology,3.2,3.2,32 (from Wesleyan),7.0,4.0,0.0,Ph.D.,A-,Psy 21500 - LM [22808] ,Female,US citizen,25,Post Bacc/2nd degree,20.0,7:30am,,2-3,4-6,~50 (includes weekends),Yes,Democrat,White,Fall 2017,Large lecture class WITH RECITATION,No,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,"Future employment, advancement in degree etc.",,4.0
527,2017-08-31 13:33:15,7,7,6,1,1,5,1,3,7,7,1,6,1,7,1,1,7,4,4,6,1,4,7,4,1,4,7,1,7,1,7,7,1,4,2,1,4,5,5,5,Yes,4,Biology,3.4,3.5,90,12.0,4.0,2.0,B.S.,A,LM,Female,US citizen,22,Upper Senior,15.0,7,0.0,20,5HR/WEEK,40,No,Democrat,Asian,Fall 2017,Large lecture class WITH RECITATION,Yes,No,3.0,1.0,I want to learn both,Yes, THEY ARE BOTH USEFUL FOR STATISTICS,,4.0
528,2017-08-31 14:24:10,7,7,7,1,1,4,1,3,7,7,1,4,1,7,1,1,6,1,4,5,2,4,5,6,1,2,7,1,6,5,7,7,1,6,1,3,6,6,7,4,Yes,6,Psychology,3.0,3.0,65,12.0,4.0,2.0,B.S.,A,PSY 215 Section LM,Female,US citizen,20,Upper Junior,10.0,8,0.0,1,6,8,Yes,Democrat,Asian,Fall 2017,Large lecture class WITH RECITATION,Yes,No,4.0,1.0,I want to learn both,Yes,to compute and analyze graphs,,4.0
529,2017-08-31 15:05:17,7,7,4,4,2,3,1,5,6,7,2,7,1,7,2,2,1,3,4,6,2,5,7,7,1,3,7,3,7,4,7,7,2,2,3,2,5,4,6,5,Yes,4,Psychology,3.4,3.2,54,15.0,4.0,0.0,B.A.,A+,PSY 215 Mon/Wed 2pm-4:05pm,Female,US citizen,20 years,Lower Junior,20.0,6:30 AM,,3 hrs,5 hrs,48 hrs,Yes,Other,Latino/Hispanic,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,Yes,4.0,3.0,I know Excel but I want to learn SPSS,Yes,in order to understand psy research results,,4.0
530,2017-08-31 15:33:24,7,7,4,3,2,4,2,4,4,4,2,5,4,7,1,4,1,2,4,4,4,2,5,5,3,4,7,4,5,4,5,5,2,2,3,4,4,4,4,3,Yes,1,Psychology,3.6,3.2,60,12.0,3.0,1.0,B.A.,A,PSY 21500-EF,Female,US citizen,21,Lower Junior,16.0,7,2.0,0,5,35,Yes,Other,Latino/Hispanic,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,No,1.0,1.0,I want to learn both,Yes,,,3.0
531,2017-08-31 17:10:41,7,7,4,3,3,5,1,2,7,5,2,3,3,7,1,6,2,2,4,6,2,4,5,4,1,3,7,1,5,1,7,6,1,5,1,1,7,7,7,5,Yes,6,Psychology,3.678,3.62,77,15.0,3.0,3.0,B.S.,A-,PSY 215 Section LM,Female,US citizen,19,Upper Junior,0.0,7:00 am,5.0,12,5,64,Yes,Democrat,Latino/Hispanic,Fall 2017,Large lecture class (more than 40 people),No,Yes,4.0,1.0,I know Excel but I want to learn SPSS,Yes,"As someone who does research, Excel is capable of holding so much information and data while organizing/sorting, easily accessing formulas encoded within itself, and having the capability to also make graphs or charts in the same file/program.",,3.0
532,2017-08-31 17:20:11,7,7,7,2,2,3,1,5,3,6,1,3,4,7,6,4,1,5,4,4,3,2,5,5,3,2,7,4,5,3,7,7,3,5,4,4,7,5,4,4,Yes,1,Education,3.7,3.2,30,16.0,4.0,0.0,B.A.,A,psychology 215 section LM,Female,US citizen,19,Lower Sophomore,25.0,5:30 am,5.0,4,10,42,Yes,Democrat,Latino/Hispanic,Fall 2017,Large lecture class WITH RECITATION,Yes,No,2.0,1.0,I know Excel but I want to learn SPSS,Yes,in the workplace,,4.0
533,2017-08-31 18:05:38,7,7,5,5,6,3,1,6,7,7,1,7,1,7,4,1,5,4,5,7,3,1,7,7,1,4,7,5,7,5,7,7,1,6,3,5,4,4,7,5,Yes,7,Psychology,3.1,3.2,This is my first semester,4.0,4.0,2.0,M.A.,A,"Psy 215, Class 22808, Section LM",Female,Foreign student,31,Master's Level,40.0,6am,,1 hour (if I'm lucky),6 hours,43 hours,Yes,Democrat,Asian,Fall 2017,"Hybrid class (partially online, partially in person)",Don't know,No,3.0,2.0,I want to learn both,Yes,"To understand collating, organizing and interpretating data.",,4.0
534,2017-08-31 18:48:25,7,7,4,4,3,4,1,4,7,7,4,7,2,7,4,4,1,4,4,4,3,2,7,5,1,3,7,5,6,4,7,6,1,3,4,3,6,5,6,5,Yes,6,Psychology,3.63,3.2,24,13.0,4.0,2.0,B.A.,A,Applied Statistics 21500 Section TU,Female,US citizen,20,Lower Sophomore,20.0,7 AM,,2-3 hours,5-6 hours,About 60 hours,Yes,Democrat,Latino/Hispanic,Fall 2017,"Traditional class (in person, less than 35 people)",Don't know,No,3.0,1.0,I know Excel but I want to learn SPSS,Yes,Future job/career opportunities,,4.0
535,2017-08-31 19:47:39,7,7,5,4,3,5,3,4,4,5,3,3,2,7,4,3,2,4,4,3,4,3,5,5,3,3,7,4,6,3,6,5,3,4,4,5,6,6,4,4,Yes,4,Psychology,0.0,0.0,0,16.0,1.0,0.0,B.A.,A,psy 21500,Female,Other,19,Upper Freshman,10.0,9,0.0,15,0,56,Yes,Other,Latino/Hispanic,Fall 2017,"Traditional class (in person, less than 35 people)",Don't know,Yes,1.0,1.0,I want to learn both,Yes,because a lot of jobs require you to know how to use these programs,,1.0
536,2017-08-31 20:08:41,7,7,6,2,3,6,1,4,4,4,1,5,3,7,3,3,3,4,7,5,4,7,7,5,2,1,7,2,7,4,7,7,3,5,2,4,6,6,5,4,Yes,4,Psychology,2.6,3.2,27,12.0,4.0,1.0,B.A.,B,LM,Female,US citizen,19,Lower Sophomore,0.0,7:15AM,3.0,3,6,56,Yes,Republican,Asian,Fall 2017,Large lecture class (more than 40 people),Yes,No,3.0,3.0,I know Excel but I want to learn SPSS,Yes,,,4.0
537,2017-08-31 20:09:27,6,6,1,4,5,1,3,2,3,4,4,3,2,5,3,5,1,4,1,1,2,2,2,6,4,4,6,7,2,5,4,4,4,6,6,5,3,1,3,2,Yes,1,Psychology,2.8,3.2,84,10.0,1.0,2.0,B.A.,C,Psych Stats 22791,Female,US citizen,25,Upper Junior,32.0,10AM,0.0,3,3-6,30,No,Democrat,Other,Fall 2017,"Traditional class (in person, less than 35 people)",Yes,Yes,4.0,1.0,I want to learn both,Yes,For broadening work experience and expertise,,1.0
